ID,Trials,Conditions,Vertical_GRF,Mtp_agl,Mtp_vel,Ankle_agl,Ankle_vel,Ankle_mom,Ankle_pow,Knee_agl,Knee_vel,Knee_mom,Knee_pow,Hip_agl,Hip_vel,Hip_mom,Hip_pow
7,6,consecutive,1.601334205,7.430904821,294.2430283,19.263215,690.0041991,-0.118955644,-0.47732961,-73.17311,-526.7146031,0.12318519,-0.460958629,57.87787361,294.5760691,-0.050954527,0.269562744
8,1,single,1.232823773,4.886658236,68.20804894,30.86428852,659.7817846,-0.087755209,-0.497846071,-115.2220403,-667.876383,0.082723414,-0.708297698,100.2537782,398.6014444,-0.100539932,0.313563377
8,2,single,1.686100136,4.467678577,96.29744786,31.84399848,867.793482,-0.081509931,-0.704945315,-115.8276884,-642.275365,0.091440361,-0.835908083,97.39132949,530.7837386,-0.104048685,0.436883085
8,3,single,1.417542654,8.837589675,211.676028,32.17037168,857.9389449,-0.094284756,-0.678161523,-108.1630315,-607.3296604,0.118501084,-0.990036548,97.25910651,438.7753792,-0.105611324,0.462323218
8,4,single,1.225742455,4.258594481,62.49299571,29.96313156,696.7064433,-0.076444991,-0.410381674,-110.54496,-576.6996244,0.080715941,-0.633879107,100.3136601,347.9972451,-0.092712964,0.206094361
8,5,single,1.370642543,5.296272855,115.1909809,32.10185287,792.8597188,-0.091861054,-0.592337712,-111.2465015,-704.300796,0.102185801,-0.864204281,96.2799073,468.7464481,-0.116400112,0.510817623
8,6,single,1.451447196,6.099456951,128.4517709,31.87013213,738.7024726,-0.100752099,-0.695679688,-114.8057452,-613.0555343,0.105483846,-0.955984363,98.37311443,435.5984,-0.116997165,0.538801007
8,1,consecutive,1.712612837,7.998520736,198.2088099,32.77475373,809.8098563,-0.110495735,-0.602681093,-106.1834364,-600.7904614,0.128129983,-0.839926247,87.25751588,414.9852208,-0.161418417,0.352765511
8,2,consecutive,1.534873452,6.470671109,138.6377983,30.00397164,739.3054159,-0.087331372,-0.490999691,-100.7966886,-609.0430497,0.108116631,-0.727094628,86.59437274,350.4442445,-0.152392256,0.268612756
8,3,consecutive,1.61026076,7.603670608,188.0509734,31.72146937,802.9676035,-0.10271436,-0.578084019,-101.8797962,-623.3095234,0.125768378,-0.717139378,83.3261133,341.9973573,-0.156929943,0.275690666
